"geografie","geslacht","migratieachtergrond","huishouden","bins","uitkomst","N","mean","parents_income","opleiding_ouders","type","uitkomst_NL"
"Amsterdam","Total","No Migration Background","Total","50% - 60%","c00_infant_mortality",3398,0.382577987051207,112.844322520104,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Total","60% - 70%","c00_infant_mortality",3398,0.529723366686286,129.457295682583,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Total","70% - 80%","c00_infant_mortality",3398,0.50029429075927,150.478011687577,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Total","80% - 90%","c00_infant_mortality",3398,0.618010594467334,183.8984089232,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Total","90% - 100%","c00_infant_mortality",3398,0.529723366686286,312.790495208669,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","0% - 10%","c00_infant_mortality",2968,0.539083557951483,38.041968876031,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","10% - 20%","c00_infant_mortality",2968,0.640161725067385,61.8515981395068,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","20% - 30%","c00_infant_mortality",2968,0.774932614555256,77.527831619141,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","30% - 40%","c00_infant_mortality",2968,0.370619946091644,91.7747828597501,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","40% - 50%","c00_infant_mortality",2968,0.471698113207547,105.035687412232,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","50% - 60%","c00_infant_mortality",2968,0.43800539083558,119.307865899408,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","60% - 70%","c00_infant_mortality",2968,0.505390835579515,135.499006151863,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","70% - 80%","c00_infant_mortality",2966,0.472016183412003,156.587416459756,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","80% - 90%","c00_infant_mortality",2966,0.606877950101146,190.305876700472,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","No Migration Background","Two Parents","90% - 100%","c00_infant_mortality",2966,0.505731625084289,320.413499746283,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","0% - 10%","c00_infant_mortality",1286,1.08864696734059,22.1277621708083,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","10% - 20%","c00_infant_mortality",1286,1.39968895800933,29.8678466558739,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","20% - 30%","c00_infant_mortality",1286,1.08864696734059,34.8471650955061,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","30% - 40%","c00_infant_mortality",1286,1.08864696734059,41.4377919009867,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","40% - 50%","c00_infant_mortality",1286,0.777604976671851,49.1669506844437,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","50% - 60%","c00_infant_mortality",1286,1.16640746500778,56.8427308113962,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","60% - 70%","c00_infant_mortality",1286,0.933125972006221,65.363616433738,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","70% - 80%","c00_infant_mortality",1286,1.01088646967341,75.7904859847116,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","80% - 90%","c00_infant_mortality",1284,0.856697819314642,89.536289897468,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","Morocco","Total","90% - 100%","c00_infant_mortality",1284,1.09034267912773,127.976366117084,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","0% - 10%","c00_infant_mortality",5926,1.41748228147148,19.1691777206533,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","10% - 20%","c00_infant_mortality",5926,1.29935875801552,28.8098855563124,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","20% - 30%","c00_infant_mortality",5926,0.860614242321971,35.334978213379,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","30% - 40%","c00_infant_mortality",5926,0.809989875126561,44.1165827695672,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","40% - 50%","c00_infant_mortality",5926,0.877489031387108,54.0913695346155,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","50% - 60%","c00_infant_mortality",5926,0.894363820452244,64.99965720933,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","60% - 70%","c00_infant_mortality",5926,0.742490718866014,78.3907221073417,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","70% - 80%","c00_infant_mortality",5926,0.641241984475194,96.0844907853781,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","80% - 90%","c00_infant_mortality",5926,0.556868039149511,124.039355440094,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Total","90% - 100%","c00_infant_mortality",5925,0.405068999770521,225.649936750093,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","0% - 10%","c00_infant_mortality",4638,1.57395429064252,22.2760091304868,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","10% - 20%","c00_infant_mortality",4638,0.840879689521346,32.8864628327916,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","20% - 30%","c00_infant_mortality",4638,0.819318671841311,42.1042723375875,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","30% - 40%","c00_infant_mortality",4638,0.840879689521346,52.2677792975079,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","40% - 50%","c00_infant_mortality",4637,0.92736560081943,62.4407749589772,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","50% - 60%","c00_infant_mortality",4636,0.776531492666092,74.1594279015911,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","60% - 70%","c00_infant_mortality",4636,0.582398619499569,87.835479752646,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","70% - 80%","c00_infant_mortality",4636,0.711820534943917,106.247736326715,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","80% - 90%","c00_infant_mortality",4636,0.409836065573771,135.075624036111,"Total",10,"Zuigelingensterfte"
"Amsterdam","Total","With Migration Background","Two Parents","90% - 100%","c00_infant_mortality",4636,0.323554788610871,242.292495249815,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","0% - 10%","c00_infant_mortality",4794,1.23070504797664,20.9678164165046,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","10% - 20%","c00_infant_mortality",4794,1.25156445556946,32.0976987666475,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","20% - 30%","c00_infant_mortality",4794,0.81351689612015,42.8043784176395,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","30% - 40%","c00_infant_mortality",4794,0.709219858156028,54.9507326958206,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","40% - 50%","c00_infant_mortality",4794,0.771798080934501,67.5592075106364,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","50% - 60%","c00_infant_mortality",4794,0.771798080934501,81.8144141882581,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","60% - 70%","c00_infant_mortality",4794,0.625782227784731,98.5260167188642,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","70% - 80%","c00_infant_mortality",4793,0.521598366906881,119.55815866467,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","80% - 90%","c00_infant_mortality",4792,0.500834724540901,151.019845071723,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Total","90% - 100%","c00_infant_mortality",4792,0.500834724540901,269.399012130223,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","0% - 10%","c00_infant_mortality",3912,1.35480572597137,24.692760811044,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","10% - 20%","c00_infant_mortality",3912,0.894683026584867,38.6743224826054,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","20% - 30%","c00_infant_mortality",3912,0.639059304703476,51.9698841704344,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","30% - 40%","c00_infant_mortality",3912,0.792433537832311,64.3332801357641,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","40% - 50%","c00_infant_mortality",3912,0.869120654396728,77.4674078302723,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","50% - 60%","c00_infant_mortality",3912,0.511247443762781,91.6620834105722,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","60% - 70%","c00_infant_mortality",3911,0.434678005638105,108.306213525944,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","70% - 80%","c00_infant_mortality",3910,0.485933503836317,129.014953423444,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","80% - 90%","c00_infant_mortality",3910,0.51150895140665,160.868649125002,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","Total","Two Parents","90% - 100%","c00_infant_mortality",3910,0.460358056265985,283.920250168594,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","0% - 10%","c00_infant_mortality",3046,1.51017728168089,19.0088686106775,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","10% - 20%","c00_infant_mortality",3046,1.28036769533815,28.6915098257708,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","20% - 30%","c00_infant_mortality",3046,0.886408404464872,35.2577844079135,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","30% - 40%","c00_infant_mortality",3046,0.787918581746553,44.0343004086094,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","40% - 50%","c00_infant_mortality",3046,0.820748522652659,53.9491614367737,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","50% - 60%","c00_infant_mortality",3044,0.624178712220762,64.8971552922146,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","60% - 70%","c00_infant_mortality",3044,0.919842312746386,78.3243873421952,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","70% - 80%","c00_infant_mortality",3044,0.657030223390276,95.9008706602821,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","80% - 90%","c00_infant_mortality",3044,0.624178712220762,123.842160711956,"Total",10,"Zuigelingensterfte"
"Amsterdam","Men","With Migration Background","Total","90% - 100%","c00_infant_mortality",3044,0.394218134034166,229.288444043133,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","0% - 10%","c00_infant_mortality",4532,1.03706972639011,21.3143530565477,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","10% - 20%","c00_infant_mortality",4532,1.16946160635481,32.2755470962748,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","20% - 30%","c00_infant_mortality",4532,0.772285966460724,42.9741673356036,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","30% - 40%","c00_infant_mortality",4532,0.926743159752868,55.009576760283,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","40% - 50%","c00_infant_mortality",4530,0.971302428256071,67.5661756947347,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","50% - 60%","c00_infant_mortality",4530,0.618101545253863,82.0125045387531,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","60% - 70%","c00_infant_mortality",4530,0.529801324503311,98.9981937124644,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","70% - 80%","c00_infant_mortality",4530,0.507726269315673,120.209454812433,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","80% - 90%","c00_infant_mortality",4530,0.441501103752759,151.451869963906,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Total","90% - 100%","c00_infant_mortality",4530,0.485651214128035,261.056459011614,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","0% - 10%","c00_infant_mortality",3694,1.21819166215485,24.9225316107014,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","10% - 20%","c00_infant_mortality",3694,0.595560368164591,38.915283111601,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","20% - 30%","c00_infant_mortality",3694,0.893340552246887,52.1593362947611,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","30% - 40%","c00_infant_mortality",3694,0.893340552246887,64.6058477499922,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","40% - 50%","c00_infant_mortality",3694,0.595560368164591,77.8593738180497,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","50% - 60%","c00_infant_mortality",3692,0.514626218851571,92.5286254911433,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","60% - 70%","c00_infant_mortality",3692,0.704225352112676,109.044114769213,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","70% - 80%","c00_infant_mortality",3692,0.325027085590466,130.215146374498,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","80% - 90%","c00_infant_mortality",3692,0.460455037919827,161.787139879728,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","Total","Two Parents","90% - 100%","c00_infant_mortality",3692,0.514626218851571,274.552807964631,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","0% - 10%","c00_infant_mortality",2882,1.28383067314365,19.3485286161627,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","10% - 20%","c00_infant_mortality",2882,1.35322692574601,28.9368945630209,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","20% - 30%","c00_infant_mortality",2882,0.832755031228314,35.4314968476053,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","30% - 40%","c00_infant_mortality",2882,0.798056904927134,44.2281094595536,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","40% - 50%","c00_infant_mortality",2881,1.00663119747089,54.27181363494,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","50% - 60%","c00_infant_mortality",2880,1.14583333333333,65.1402745431407,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","60% - 70%","c00_infant_mortality",2880,0.555555555555556,78.489880992829,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","70% - 80%","c00_infant_mortality",2880,0.625,96.3076944558299,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","80% - 90%","c00_infant_mortality",2880,0.486111111111111,124.273805583756,"Total",10,"Zuigelingensterfte"
"Amsterdam","Women","With Migration Background","Total","90% - 100%","c00_infant_mortality",2880,0.416666666666667,221.809117974795,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","0% - 10%","c00_infant_mortality",5517,0.634379777856687,19.1359226469211,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","10% - 20%","c00_infant_mortality",5516,1.01522842639594,29.6815773868514,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","20% - 30%","c00_infant_mortality",5516,0.906453952139231,37.8793123471856,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","30% - 40%","c00_infant_mortality",5516,0.779550398839739,47.6888702709141,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","40% - 50%","c00_infant_mortality",5516,0.7070340826686,58.8476216242889,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","50% - 60%","c00_infant_mortality",5516,0.543872371283539,71.0657436128561,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","60% - 70%","c00_infant_mortality",5516,0.543872371283539,85.1339306089505,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","70% - 80%","c00_infant_mortality",5516,0.580130529369108,103.256921296395,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","80% - 90%","c00_infant_mortality",5516,0.380710659898477,130.123327439972,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Total","90% - 100%","c00_infant_mortality",5516,0.308194343727339,212.729538471991,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","0% - 10%","c00_infant_mortality",4656,0.730240549828179,22.2217378507189,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","10% - 20%","c00_infant_mortality",4656,0.837628865979381,34.321626002979,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","20% - 30%","c00_infant_mortality",4656,0.77319587628866,44.4549610852318,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","30% - 40%","c00_infant_mortality",4656,0.880584192439863,55.1432911991386,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","40% - 50%","c00_infant_mortality",4656,0.558419243986254,66.5475009719644,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","50% - 60%","c00_infant_mortality",4656,0.429553264604811,78.5412593495962,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","60% - 70%","c00_infant_mortality",4655,0.68745135913828,92.5426221336407,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","70% - 80%","c00_infant_mortality",4654,0.386764073914912,110.935950143973,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","80% - 90%","c00_infant_mortality",4654,0.386764073914912,137.443786798378,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","Total","Two Parents","90% - 100%","c00_infant_mortality",4654,0.343790287924366,221.978024382734,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","0% - 10%","c00_infant_mortality",3586,0.585610708310095,17.0431904935835,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","10% - 20%","c00_infant_mortality",3586,1.03179029559398,27.0206720644239,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","20% - 30%","c00_infant_mortality",3586,0.892359174567764,32.5392220874754,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","30% - 40%","c00_infant_mortality",3586,0.892359174567764,39.3792687342299,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","40% - 50%","c00_infant_mortality",3586,0.780814277746793,47.4598348260083,"Total",10,"Zuigelingensterfte"
"'s-Gravenhage","Total","With Migration Background","Total","50% - 60%","c00_infant_mortality",3586,0.836586726157278,57.0500221174057,"Total",10,"Zuigelingensterfte"
