geografie,geslacht,migratieachtergrond,huishouden,bins,uitkomst,N,mean,parents_income,opleiding_ouders,type,uitkomst_NL
Tilburg,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,4352,7.99632352941176,72104.0085341775,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,804,6.21890547263682,99292.8079369941,wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,1007,6.75273088381331,82151.0776800511,hbo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,2872,6.61559888579387,52775.8611384326,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,769,6.24187256176853,101962.089597415,wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,945,6.66666666666667,84286.3696722168,hbo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,2187,6.12711476909008,59561.6598512751,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1108,6.40794223826715,97866.6988704765,wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1610,7.51552795031056,80218.3500215909,hbo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,5578,6.7766224453209,52903.5241010972,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1054,6.26185958254269,100420.250091593,wo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1506,7.30411686586985,82576.8124714168,hbo,parents_edu,Vroeggeboorte
Tilburg,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,4299,6.42009769713887,58720.7006767906,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,1809,6.90989496959646,110285.133052491,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,2679,7.16685330347145,89606.8458607569,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,5347,7.96708434636245,60536.5033975442,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,55,18.1818181818182,59811.7217110712,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,98,11.2244897959184,55849.8670253549,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,931,10.2040816326531,35856.3727290687,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,1751,6.56767561393489,111847.317369391,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,2581,7.01278574196048,90888.5908920895,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,4402,7.42844161744662,65811.2240947126,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1237,7.35650767987066,115763.25941171,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1832,7.25982532751092,94838.4204944838,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,2515,8.62823061630219,69240.8098734432,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1207,7.04225352112676,116694.463493439,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1781,7.18697361033128,95726.1199858706,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,2246,8.32591273374889,72314.9320993313,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Totaal,Totaal,c00_preterm_birth,418,5.02392344497608,99074.155865615,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Totaal,Totaal,c00_preterm_birth,522,6.89655172413793,80156.0238726797,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Totaal,Totaal,c00_preterm_birth,1495,7.22408026755853,53056.4284750778,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,398,4.77386934673367,101970.681150493,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,493,6.89655172413793,81641.1759878537,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,1125,6.22222222222222,60284.9779623845,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,572,5.94405594405594,98438.2059434798,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,847,6.96576151121606,78291.3267002048,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,2832,7.37994350282486,52806.5137129094,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,544,5.51470588235294,101092.711906659,wo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,800,6.625,80119.0417470595,hbo,parents_edu,Vroeggeboorte
Tilburg,Mannen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,2156,6.49350649350649,59036.0254962092,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Totaal,Totaal,c00_preterm_birth,1824,6.46929824561404,110452.613204278,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Totaal,Totaal,c00_preterm_birth,2465,7.62677484787018,90552.3878254775,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Totaal,Totaal,c00_preterm_birth,5119,6.95448329751905,60200.4634348147,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,1768,6.27828054298643,111918.004784965,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,2345,7.54797441364606,92267.0031926367,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,4249,6.98987997175806,65082.5909355938,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1288,6.2888198757764,115944.03566443,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,1702,7.40305522914219,94226.1140834983,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,2373,7.8803202697008,68528.5974386244,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1258,5.96184419713831,116870.050986091,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1639,7.3215375228798,95241.4132412611,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,2106,7.64482431149098,71879.0634594693,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Totaal,Totaal,c00_preterm_birth,386,7.51295336787565,99529.5866049642,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Totaal,Totaal,c00_preterm_birth,485,6.5979381443299,84298.3314686034,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Totaal,Totaal,c00_preterm_birth,1377,5.95497458242556,52471.2509944351,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,371,7.8167115902965,101952.872783062,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,452,6.41592920353982,87171.503491666,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,1062,6.02636534839925,58795.4330386592,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,536,6.90298507462687,97256.8069940625,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,763,8.12581913499345,82357.5226994599,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,2746,6.15440640932265,53003.5726878954,geen hbo of wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,510,7.05882352941176,99702.9574888562,wo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,706,8.07365439093484,85361.8217908019,hbo,parents_edu,Vroeggeboorte
Tilburg,Vrouwen,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,2143,6.34624358376108,58403.4630143236,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Totaal,Totaal,c00_preterm_birth,34466,6.00301746648871,133175.566230246,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Totaal,Totaal,c00_preterm_birth,16745,6.38996715437444,93756.7766383721,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Totaal,Totaal,c00_preterm_birth,41460,8.01495417269658,60834.1055937026,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,3087,7.15905409782961,86246.6320104196,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,2472,6.14886731391586,62206.7526435133,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,11176,9.49355762347888,40959.8626740238,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,31342,5.88986025141982,137805.580338315,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,14251,6.42060206301312,99239.4753360323,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,30032,7.44206180074587,68371.2146351859,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,17986,6.14366729678639,143748.270227666,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,6187,5.7378374010021,104663.866302355,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,4721,9.15060368565982,76427.4005156243,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,1400,7.21428571428571,98632.9034302568,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,830,5.66265060240964,72825.9634854028,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,1259,9.21366163621922,46605.0123908386,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,16574,6.05164715819959,147567.939141975,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,5346,5.70520014964459,109585.482783324,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,3436,9.0221187427241,87453.0541462368,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Totaal,Totaal,c00_preterm_birth,654,5.35168195718654,110321.709945504,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Totaal,Totaal,c00_preterm_birth,824,5.46116504854369,71105.8059016359,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Totaal,Totaal,c00_preterm_birth,4702,7.74138664398128,53511.1355337088,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,591,5.24534686971235,115055.857319056,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,769,5.59167750325098,72327.3036708846,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,4232,7.63232514177694,55434.7470426087,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Totaal,Totaal,c00_preterm_birth,1147,6.36442894507411,86043.3633770305,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Totaal,Totaal,c00_preterm_birth,1930,5.75129533678756,77017.032533115,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Totaal,Totaal,c00_preterm_birth,9988,6.71806167400881,53344.5209896599,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Tweeoudergezin,Totaal,c00_preterm_birth,1021,6.36630754162586,89103.450625421,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Tweeoudergezin,Totaal,c00_preterm_birth,1698,6.00706713780919,80271.9692282068,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Marokko,Tweeoudergezin,Totaal,c00_preterm_birth,8555,6.47574517825833,55740.9264615931,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Totaal,Totaal,c00_preterm_birth,1069,7.76426566884939,107545.854042447,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Totaal,Totaal,c00_preterm_birth,1459,9.73269362577108,79296.2946931144,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Totaal,Totaal,c00_preterm_birth,6548,10.3390348197923,50654.9047844139,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Eenoudergezin,Totaal,c00_preterm_birth,212,8.49056603773585,72886.8559843842,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Eenoudergezin,Totaal,c00_preterm_birth,435,8.50574712643678,58237.7204825635,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Eenoudergezin,Totaal,c00_preterm_birth,3821,10.4161214341795,40787.6949675642,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Tweeoudergezin,Totaal,c00_preterm_birth,856,7.59345794392523,116234.304747462,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Tweeoudergezin,Totaal,c00_preterm_birth,1021,10.2840352595495,88356.9173996205,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Suriname,Tweeoudergezin,Totaal,c00_preterm_birth,2648,10.1208459214502,65442.9989226331,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Totaal,Totaal,c00_preterm_birth,562,6.76156583629893,132254.865517217,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Totaal,Totaal,c00_preterm_birth,360,8.33333333333333,91881.1741446962,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Totaal,Totaal,c00_preterm_birth,1050,10.7619047619048,49654.6754971976,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Tweeoudergezin,Totaal,c00_preterm_birth,490,6.53061224489796,142162.565449545,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Tweeoudergezin,Totaal,c00_preterm_birth,276,8.33333333333333,103275.262899545,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Nederlandse Antillen,Tweeoudergezin,Totaal,c00_preterm_birth,434,9.21658986175115,63226.5346627314,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,13048,5.63304721030043,126029.796818438,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,5985,6.46616541353383,94636.142104539,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Totaal,Totaal,c00_preterm_birth,14451,7.37665213480036,68723.8322161805,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Eenoudergezin,Totaal,c00_preterm_birth,1219,6.89089417555373,79126.4920857395,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Eenoudergezin,Totaal,c00_preterm_birth,839,5.95947556615018,57758.029449147,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Eenoudergezin,Totaal,c00_preterm_birth,3633,8.86319845857418,40625.9967640789,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,11810,5.50381033022862,130836.800925161,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,5141,6.55514491344096,100715.791977525,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Overig,Tweeoudergezin,Totaal,c00_preterm_birth,10727,6.89848046984245,78366.6235968514,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,16480,5.8495145631068,121636.691588401,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,10558,6.77211593104755,87365.2096985102,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Totaal,Totaal,c00_preterm_birth,36739,7.86902202019652,58830.3508555117,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,1687,7.11321873147599,75967.5685914676,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,1642,6.39464068209501,56838.9420474304,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,9917,9.52909145911062,40243.1899409927,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,14768,5.70828819068256,126849.368609451,wo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,8905,6.850084222347,93028.3854075404,hbo,parents_edu,Vroeggeboorte
Amsterdam,Totaal,Wel migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,26596,7.23793051586705,65905.9867603185,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,17695,6.57247810115852,133345.868131748,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,8557,6.67289938062405,93561.8345731817,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Totaal,Totaal,c00_preterm_birth,21392,8.35826477187734,61581.7854207696,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,1595,7.77429467084639,87105.6852533431,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,1244,6.83279742765273,62858.598607509,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Eenoudergezin,Totaal,c00_preterm_birth,5741,9.91116530221216,41170.8075830831,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,16071,6.45883890237073,137948.687748031,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,7303,6.61372038888128,98780.6702097311,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Totaal,Tweeoudergezin,Totaal,c00_preterm_birth,15531,7.77155366685983,69293.375374137,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,9278,6.75792196594094,144171.515629889,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,3117,5.74270131536734,104203.159475808,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Totaal,Totaal,c00_preterm_birth,2435,9.3223819301848,77710.5217826645,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,735,8.16326530612245,97809.5757930422,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,399,5.76441102756892,72753.7616845202,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Eenoudergezin,Totaal,c00_preterm_birth,668,7.63473053892216,46915.2842741411,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,8533,6.6447908121411,148185.733630609,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,2713,5.63951345374125,108755.329175945,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Zonder migratieachtergrond,Tweeoudergezin,Totaal,c00_preterm_birth,1758,9.84072810011377,89479.4217616258,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Totaal,Totaal,c00_preterm_birth,337,6.23145400593472,115276.662612954,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Totaal,Totaal,c00_preterm_birth,437,6.17848970251716,72848.0772097827,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Totaal,Totaal,c00_preterm_birth,2480,8.75,53417.2387395419,geen hbo of wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,302,6.29139072847682,120921.776314297,wo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,413,6.53753026634383,73500.6952470571,hbo,parents_edu,Vroeggeboorte
Amsterdam,Mannen,Turkije,Tweeoudergezin,Totaal,c00_preterm_birth,2227,8.44185002245173,55474.9421178102,geen hbo of wo,parents_edu,Vroeggeboorte
